[DEBUG] 2021-03-26 19:39:01.569 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-03-26 19:39:01.574 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-03-26 19:39:01.584 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-03-26 19:39:01.680 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-03-26 19:39:01.681 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-03-26 19:39:01.853 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-03-26 19:39:01.855 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-03-26 19:39:01.862 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-03-26 19:39:02.142 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-03-26 19:39:02.165 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-03-26 19:39:02.169 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-03-26 19:39:02.185 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-03-26 19:39:02.212 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4096aa05
[DEBUG] 2021-03-26 19:39:02.212 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4096aa05
[DEBUG] 2021-03-26 19:39:02.212 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@4096aa05
[DEBUG] 2021-03-26 19:39:02.212 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@184fb68d
[DEBUG] 2021-03-26 19:39:02.213 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@71466383
[DEBUG] 2021-03-26 19:39:02.213 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@54bca971
[DEBUG] 2021-03-26 19:39:02.214 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@7bca6fac
[DEBUG] 2021-03-26 19:39:02.214 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@7bca6fac
[DEBUG] 2021-03-26 19:39:02.214 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@7bca6fac
[DEBUG] 2021-03-26 19:39:02.216 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@31d6f3fe
